collection,status,type,pid,handle,title
umd:15237,Complete,UMD_IMAGE,umd:277744,hdl:1903.1/22232,"Peace Dale Manufacturing Company, Peace Dale, Rhode Island, circa 1907-1909"
umd:11575,Complete,UMD_BOOK,umd:277339,hdl:1903.1/22233,冬物語 / Fuyu monogatari
umd:11575,Complete,UMD_BOOK,umd:277421,hdl:1903.1/22234,ロミオとジュリエット / Romio to Jurietto
umd:15237,Complete,UMD_IMAGE,umd:277748,hdl:1903.1/22235,"Dove and Distaff Tea Garden, Peace Dale, Rhode Island, circa 1915-1930"
umd:3391,Complete,UMD_IMAGE,umd:277749,hdl:1903.1/22236,"Aerial view of Byrd Stadium and surrounding campus, University of Maryland, October 4, 1952"
umd:11575,Complete,UMD_BOOK,umd:277509,hdl:1903.1/22237,ヴェニスの商人 / Venisu no shonin
umd:15237,Complete,UMD_IMAGE,umd:277752,hdl:1903.1/22238,"Residence of Nathaniel T. Bacon, Peace Dale, Rhode Island, circa 1907-1914"
umd:11575,Complete,UMD_BOOK,umd:277601,hdl:1903.1/22239,りくんべつの翁 / Rikunbetsu no okina
umd:3391,Complete,UMD_IMAGE,umd:277756,hdl:1903.1/22240,"Governor William Preston Lane, Harry W. Hill, Dr. Harry C. Byrd and Senator Millard Tydings, at opening of Byrd Stadium, University of Maryland, September 30, 1950"
umd:3391,Complete,UMD_IMAGE,umd:277759,hdl:1903.1/22242,"Aerial view, first football game at Byrd Stadium, University of Maryland versus the United States Naval Academy, University of Maryland, September 30, 1950"
umd:15237,Complete,UMD_IMAGE,umd:277763,hdl:1903.1/22243,"Pawtuxet Cove, Pawtucket, Rhode Island, circa 1907-1908"
umd:15237,Complete,UMD_IMAGE,umd:277766,hdl:1903.1/22244,"Harbor front, Newport, Rhode Island, circa 1907"
umd:15237,Complete,UMD_IMAGE,umd:277769,hdl:1903.1/22245,"Harbor view showing E.D. Morgan's Residence and Lime Rock Light, Newport, Rhode Island, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:277772,hdl:1903.1/22246,"Bird's-eye view of harbor, showing New York Yacht Club and Torpedo Station, Newport, Rhode Island, circa 1907-1913"
umd:3391,Complete,UMD_IMAGE,umd:277775,hdl:1903.1/22247,"University of Maryland versus the United States Naval Academy, first football game in Byrd Stadium, University of Maryland, September 30, 1950"
umd:15237,Complete,UMD_IMAGE,umd:277777,hdl:1903.1/22248,"Pawtuxet Cove, Pawtucket, Rhode Island, circa 1907-1909"
umd:3391,Complete,UMD_IMAGE,umd:277778,hdl:1903.1/22249,"Maryland Governor William Preston Lane addressing the crowd at the opening of Byrd Stadium, September 30, 1950"
umd:15237,Complete,UMD_IMAGE,umd:277782,hdl:1903.1/22250,"Old Slater Mill, Pawtucket, Rhode Island, circa 1940-1953"
umd:3391,Complete,UMD_IMAGE,umd:277783,hdl:1903.1/22251,"Harry Byrd and Governor William Preston Lane in stands, first football game at Byrd Stadium, September 30, 1950"
umd:15237,Complete,UMD_IMAGE,umd:277787,hdl:1903.1/22252,"Chamber in Daggett House, Daggett Park, Pawtucket, Rhode Island, circa 1906"
umd:15237,Complete,UMD_IMAGE,umd:16353,hdl:1903.1/3838,"Pillory in Dover, Delaware, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:5678,hdl:1903.1/2712,"General Washington's Neshaminy Headquarters, Hartsville, Pennsylvania, circa 1915-1930"
umd:15237,Complete,UMD_IMAGE,umd:92824,hdl:1903.1/14974,"Lee Monument, Richmond, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:16377,hdl:1903.1/3846,The Raquette River below Long Lake in the Adirondack Mountains
umd:15237,Complete,UMD_IMAGE,umd:16380,hdl:1903.1/3847,An Open Air Camp in the Adirondack Mountains
umd:15237,Complete,UMD_IMAGE,umd:16383,hdl:1903.1/3848,Bathers at Casco Bay in Maine
umd:15237,Complete,UMD_IMAGE,umd:16389,hdl:1903.1/3850,Young man carrying a small boat or canoe in the Adirondack Mountains
umd:15237,Complete,UMD_IMAGE,umd:16392,hdl:1903.1/3851,"Young man carring a small boat or canoe in the Adirondack Mountains, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:16395,hdl:1903.1/3852,Man fishing in the Adirondack Mountains
umd:15237,Complete,UMD_IMAGE,umd:16398,hdl:1903.1/3853,"Hotel Ausable Chasm in Ausable Chasm, New York, circa 1905-1906"
umd:15237,Complete,UMD_IMAGE,umd:16404,hdl:1903.1/3855,"Brandywine Shoal Lighthouse in Delaware Bay, Delaware"
umd:15237,Complete,UMD_IMAGE,umd:16407,hdl:1903.1/3856,"United States Capitol From Union Station, Washington, D.C."
umd:15237,Complete,UMD_IMAGE,umd:16410,hdl:1903.1/3857,"Fountain in Public Garden in Washington, D.C."
umd:15237,Complete,UMD_IMAGE,umd:16422,hdl:1903.1/3861,"The Fels in Newbury, New Hampshire"
umd:15237,Complete,UMD_IMAGE,umd:16428,hdl:1903.1/3863,"Macy house in Amesbury, Massachusetts"
umd:15237,Complete,UMD_IMAGE,umd:16443,hdl:1903.1/3868,"Boyhood home of Thomas A. Hendricks in Shelbyville, Indiana"
umd:15237,Complete,UMD_IMAGE,umd:16431,hdl:1903.1/3864,New Orleans Milk Cart
umd:15237,Complete,UMD_IMAGE,umd:16434,hdl:1903.1/3865,Lexington Market in Baltimore Maryland
umd:15237,Complete,UMD_IMAGE,umd:16440,hdl:1903.1/3867,"United States Treasury Building in Washington, D.C."
umd:15237,Complete,UMD_IMAGE,umd:16446,hdl:1903.1/3869,"On the Shores of Biscayne Bay in Miami, Florida"
umd:15237,Complete,UMD_IMAGE,umd:16449,hdl:1903.1/3870,"Beach scene in Atlantic City, New Jersey"
umd:15237,Complete,UMD_IMAGE,umd:16467,hdl:1903.1/3876,"View at Belle Haven in Greenwich, Connecticut"
umd:15237,Complete,UMD_IMAGE,umd:16473,hdl:1903.1/3878,"Bathing Beach on Steeplechase Island in Bridgeport, Connecticut"
umd:15237,Complete,UMD_IMAGE,umd:16452,hdl:1903.1/3871,"Launching a lifeboat at Cape Cod, Massachusetts"
umd:15237,Complete,UMD_IMAGE,umd:16458,hdl:1903.1/3873,Pemaquid Point Lighthouse
umd:15237,Complete,UMD_IMAGE,umd:16464,hdl:1903.1/3875,"Yacht Club at Five Islands, Maine"
umd:15237,Complete,UMD_IMAGE,umd:16476,hdl:1903.1/3879,"The Tower, Luna Park on Coney Island, New York, crica 1907-1910"
umd:15237,Complete,UMD_IMAGE,umd:16494,hdl:1903.1/3885,"Interior of the lounge car on the Santa Fe's ""Super Chief"" Train"
umd:15237,Complete,UMD_IMAGE,umd:16500,hdl:1903.1/3887,"Loop the Loop Rollercoaster at night on Coney Island, New York, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:16503,hdl:1903.1/3888,"College Avenue in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16479,hdl:1903.1/3880,"Rolling chair parade on the boardwalk at night in Atlantic City, New Jersey"
umd:15237,Complete,UMD_IMAGE,umd:16482,hdl:1903.1/3881,"Steel Pier and Boardwalk in Atlantic City, New Jersey"
umd:15237,Complete,UMD_IMAGE,umd:16497,hdl:1903.1/3886,"Entrance to Luna Park on Coney Island, New York, Circa 1907-1908"
umd:15237,Complete,UMD_IMAGE,umd:16506,hdl:1903.1/3889,"Peggy Stuart House in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16521,hdl:1903.1/3894,"The Chapel from Bancroft Hall, Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16524,hdl:1903.1/3895,"Post Office and Southgate Memorial in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16527,hdl:1903.1/3896,"Old Treasury Building in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16512,hdl:1903.1/3891,"Richard Carvel House in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16515,hdl:1903.1/3892,"Carrol Mansion and St. Mary's from the Spa Creek in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16518,hdl:1903.1/3893,"Harwood House in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16533,hdl:1903.1/3898,"St. John's College in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16542,hdl:1903.1/3901,"The Chapel at the Naval Academy in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16545,hdl:1903.1/3902,"Academic Building at the Naval Academy in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16548,hdl:1903.1/3903,"Brice Residence in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16536,hdl:1903.1/3899,"Academic Buildings from the Navy Chapel in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16554,hdl:1903.1/3905,"New Academic Building at the Naval Academy in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16557,hdl:1903.1/3906,"Receiving Ship, ""Santee,"" at dock in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16563,hdl:1903.1/3908,"Governor's Mansion in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16569,hdl:1903.1/3910,"State Capitol in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16581,hdl:1903.1/3914,"Carvel Hall in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16584,hdl:1903.1/3915,"Governor's Mansion in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16590,hdl:1903.1/3917,City Hall in Baltimore Maryland
umd:15237,Complete,UMD_IMAGE,umd:16593,hdl:1903.1/3918,"View of Broadway in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16596,hdl:1903.1/3919,"New Custom House in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16599,hdl:1903.1/3920,"Post Office in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16602,hdl:1903.1/3921,"New Custom House in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16605,hdl:1903.1/3922,"State Normal School in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16611,hdl:1903.1/3924,"City Hall in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16617,hdl:1903.1/3926,"Maryland Theatre and Hotel Kernan in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16623,hdl:1903.1/3928,"Cathedral in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16629,hdl:1903.1/3930,"Johns Hopkins Hospital in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16641,hdl:1903.1/3934,"Timann's Mill and Cedar Avenue Bridge in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16644,hdl:1903.1/3935,"Masonic Temple in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16647,hdl:1903.1/3936,"Mount Vernon Place in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16632,hdl:1903.1/3931,"Johns Hopkins Hospital in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16635,hdl:1903.1/3932,"Baltimore Medical College in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16653,hdl:1903.1/3938,"Friends Meeting-house and School in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16656,hdl:1903.1/3939,Elite Laundry Company Advertisement
umd:15237,Complete,UMD_IMAGE,umd:16665,hdl:1903.1/3942,"Winter Scene at Eutaw Place in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16668,hdl:1903.1/3943,City Hall in Baltimore Maryland
umd:15237,Complete,UMD_IMAGE,umd:16671,hdl:1903.1/3944,"Eutaw Place in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16659,hdl:1903.1/3940,"Aerial View of Johns Hopkins Hospital Group in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16662,hdl:1903.1/3941,"Peabody Institute, Mt. Vernon Square in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16674,hdl:1903.1/3945,"Court House in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16677,hdl:1903.1/3946,"Men's Fine Shirts, Stewart & Co."
umd:15237,Complete,UMD_IMAGE,umd:16692,hdl:1903.1/3951,Canoeing on the Charles River
umd:15237,Complete,UMD_IMAGE,umd:16695,hdl:1903.1/3952,"St. Charles Street in New Orleans, Louisiana"
umd:15237,Complete,UMD_IMAGE,umd:16698,hdl:1903.1/3953,"Beach at Lincoln Park in Chicago, Illinois"
umd:15237,Complete,UMD_IMAGE,umd:16701,hdl:1903.1/3954,"The Fisheries Building, World's Columbian Exposition, Chicago, Illinois, 1893"
umd:15237,Complete,UMD_IMAGE,umd:16704,hdl:1903.1/3955,"Waterfront in Peoria, Illinois"
umd:15237,Complete,UMD_IMAGE,umd:16707,hdl:1903.1/3956,"Eighth Avenue Bridge over the Mississippi River in Clinton, Iowa"
umd:15237,Complete,UMD_IMAGE,umd:16713,hdl:1903.1/3958,"Bostwick House in Bladensburg, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:55320,hdl:1903.1/5339,"Outlet House, Moosehead, Maine, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:55322,hdl:1903.1/5341,"Heinz Ocean Pier, Atlantic City, New Jersey, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:55483,hdl:1903.1/5413,"Tiptop House, Mount Wachusett, Massachusetts, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:55539,hdl:1903.1/5442,"Tent City at Coronado Beach, California, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:55545,hdl:1903.1/5445,"Clysmic Spring, Waukesha, Wisconsin, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:55883,hdl:1903.1/5617,"Hotel Ponce de Leon, St. Augustine, Florida, circa 1907-1911"
umd:15237,Complete,UMD_IMAGE,umd:55890,hdl:1903.1/5623,"Light House Ferry, Savin Rock, Connecticut, circa 1907-1909"
umd:15237,Complete,UMD_IMAGE,umd:55897,hdl:1903.1/5628,"Volcano House, Kilauea, Hawaii, circa 1918-1930"
umd:15237,Complete,UMD_IMAGE,umd:56433,hdl:1903.1/5879,"Public School in Fredericksbug, Virginia, circa 1909-1910"
umd:15237,Complete,UMD_IMAGE,umd:56434,hdl:1903.1/5880,"Brompton Mansion, Fredericksbug, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56426,hdl:1903.1/5876,"Kenmore Mansion in Fredericksbug, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56520,hdl:1903.1/5888,"Hamilton Street in Allentown, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56526,hdl:1903.1/5889,"View of Hamilton Street looking west, Allentown, Pennsylvania, circa 1907-1908"
umd:15237,Complete,UMD_IMAGE,umd:56577,hdl:1903.1/5891,"U. S. Post Office, Altoona, Pennsylvania, circa 1901-1906"
umd:15237,Complete,UMD_IMAGE,umd:56586,hdl:1903.1/5894,"James Monroe Law Offices, Fredericksburg, Virginia, circa 1939-1964"
umd:15237,Complete,UMD_IMAGE,umd:56603,hdl:1903.1/5901,"The Bluemont Hotel, Galax, Virginia, circa 1930"
umd:15237,Complete,UMD_IMAGE,umd:56609,hdl:1903.1/5903,"Jaffa Temple, Altoona, Pennsylvania, circa 1907-1911"
umd:15237,Complete,UMD_IMAGE,umd:56744,hdl:1903.1/5911,"The Goochland Courthouse, Goochland, Virginia, circa 1907-1919"
umd:15237,Complete,UMD_IMAGE,umd:56868,hdl:1903.1/5924,"Bird's-Eye View of Ambridge, Pennsylvania, and American Bridge Company Plant on the Ohio River, circa 1930-1944"
umd:15237,Complete,UMD_IMAGE,umd:56871,hdl:1903.1/5925,"Brandt's Mill, Annville, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56883,hdl:1903.1/5929,"G. A. R. Hall and Town Hall, Athens, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56886,hdl:1903.1/5930,"Birdseye View of Athens, Pennsylvania, from Round Top, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56896,hdl:1903.1/5934,"Dickey's Farm House at Great Falls, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56902,hdl:1903.1/5936,"Dickie House, Great Falls, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57245,hdl:1903.1/5978,"Bank of roofing slate, Bangor, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57249,hdl:1903.1/5979,"Old Bangor Quarry and Landing, Bangor, Pennsylvania, circa 1907-1911"
umd:15237,Complete,UMD_IMAGE,umd:57383,hdl:1903.1/5982,"The Beach Lake House Bowling Alley, Beach Lake, Pennsylvania, circa 1907-1911"
umd:15237,Complete,UMD_IMAGE,umd:57388,hdl:1903.1/5985,"Wigwam and The Boys' Hospital, Hampton Institute, Hampton, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57453,hdl:1903.1/6024,"Soldiers' Home, Hampton, Virginia, circa 1902-1907"
umd:15237,Complete,UMD_IMAGE,umd:57456,hdl:1903.1/6025,"St. John's Church, Hampton Virginia, circa 1902-1907"
umd:15237,Complete,UMD_IMAGE,umd:57459,hdl:1903.1/6026,"St. John's Episcopal Church, Hampton Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57444,hdl:1903.1/6021,"Virginia Hall, Hampton Institute, Hampton, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57447,hdl:1903.1/6022,"Stone Building, Hampton Institute, Hampton, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57450,hdl:1903.1/6023,"Hampton Institute, Hampton, Virginia, circa 1902-1907"
umd:15237,Complete,UMD_IMAGE,umd:57468,hdl:1903.1/6029,"The Bush House, Bellefonte, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57471,hdl:1903.1/6030,"Berwick-Nescopeck Steel Bridge, 1260 Feet Long, Berwick, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57483,hdl:1903.1/6034,"Gemein House, Bethlehem, Pennsylvania, circa 1904-1918"
umd:15237,Complete,UMD_IMAGE,umd:57486,hdl:1903.1/6035,"Widows House, Bethlehem, Pennsylvania, circa 1904-1918"
umd:15237,Complete,UMD_IMAGE,umd:57462,hdl:1903.1/6027,"Approaching Bellefonte, Pennsylvania, circa 1915-1930"
umd:15237,Complete,UMD_IMAGE,umd:57465,hdl:1903.1/6028,"Court House with Curtin Statue in front, Bellefonte, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57474,hdl:1903.1/6031,"First Seminary(1749), Bethlehem, Pennsylvania, circa 1904-1918"
umd:15237,Complete,UMD_IMAGE,umd:57489,hdl:1903.1/6036,"Gemein House, Bethlehem, Pennsylvania, circa 1904-1918"
umd:15237,Complete,UMD_IMAGE,umd:57639,hdl:1903.1/6050,"Bethlehem Steel Company, South Bethlehem, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57642,hdl:1903.1/6051,"High School of Vine Street, South Bethlehem, Pennsylvania, circa 1907-1908"
umd:15237,Complete,UMD_IMAGE,umd:57678,hdl:1903.1/6063,"Edgar Thompson Steel Works, Braddock, Pennsylvania, 1915-1930"
umd:15237,Complete,UMD_IMAGE,umd:57667,hdl:1903.1/6060,"Victoria Theatre, Bloomsburg, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57684,hdl:1903.1/6065,"St. John's Church, Hampton, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57690,hdl:1903.1/6067,"Main Building of the Soldiers' Home, Hampton Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57716,hdl:1903.1/6072,"Court Square, Harrisonburg, Virginia, circa 1901-1906"
umd:15237,Complete,UMD_IMAGE,umd:57725,hdl:1903.1/6075,"Ashby Monument, Harrisonburg, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57728,hdl:1903.1/6076,"The Kavanaugh, Harrisonburg, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57719,hdl:1903.1/6073,"Armstrong-Slater Memorial Trade School, Hampton Institute, Hampton, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57722,hdl:1903.1/6074,"Mansion House, Hampton Institute, Hampton, Virginia, circa 1907-1911"
umd:15237,Complete,UMD_IMAGE,umd:57734,hdl:1903.1/6078,"The Homestead, Hot Springs, Virginia. circa 1901-1906"
umd:15237,Complete,UMD_IMAGE,umd:57740,hdl:1903.1/6080,"Magnesia Spring, Hot Springs, Virginia. circa 1907-1930"
umd:15237,Complete,UMD_IMAGE,umd:57746,hdl:1903.1/6082,"Erie Depot and Main Street, Bradford, Pennsylvania, circa 1898-1901"
umd:15237,Complete,UMD_IMAGE,umd:57755,hdl:1903.1/6085,"Oldest cast iron bridge in the United States, Brownsville, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57764,hdl:1903.1/6088,"View Northeast from Butler County National Bank, Butler, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57758,hdl:1903.1/6086,"Old Wharf, Brownsville, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57777,hdl:1903.1/6092,"The Homestead, Hot Springs, Virginia, circa 1930-1938"
umd:15237,Complete,UMD_IMAGE,umd:57780,hdl:1903.1/6093,"Irvington Beach Hotel, Irvington, Virginia, circa 1907-1913"
umd:15237,Complete,UMD_IMAGE,umd:57797,hdl:1903.1/6100,"M. E. Church, Butler, Pennsylvania, 1901-1906"
umd:15237,Complete,UMD_IMAGE,umd:57811,hdl:1903.1/6104,"Bird's-Eye View of Carbondale, Pennsylvania, 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57813,hdl:1903.1/6105,"Congressional Committee posing in front of the Old Church, Jamestown, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57820,hdl:1903.1/6107,"Visitors at the Old Church ruins, Jamestown, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57920,hdl:1903.1/6141,"Boat House at Norumbega Park, Auburndale, Massachusetts, circa 1901-1906"
umd:15237,Complete,UMD_IMAGE,umd:57921,hdl:1903.1/6142,"Fishing from canoes, circa 1907-1910"
umd:15237,Complete,UMD_IMAGE,umd:57923,hdl:1903.1/6144,"Canoeing, Charles River Reservation, Massachusetts, circa 1907-1910"
umd:15237,Complete,UMD_IMAGE,umd:57925,hdl:1903.1/6146,"Fishing, Mount Kineo, Moosehead Lake, Maine, circa 1907-1911"
umd:15237,Complete,UMD_IMAGE,umd:57926,hdl:1903.1/6147,"Hunters, Moose River, Maine, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57928,hdl:1903.1/6149,"Fishing, Aroostook, Maine, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58036,hdl:1903.1/6186,"Lee Chapel, Washington and Lee University, Lexington, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58127,hdl:1903.1/6211,"Madison Street Homes, Lynchburg, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58130,hdl:1903.1/6212,"Commerce Street, Lynchburg, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58133,hdl:1903.1/6213,"View of Ninth Street, Lynchburg, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58136,hdl:1903.1/6214,"College Hill Reservior, Lynchburg, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58232,hdl:1903.1/6222,"Inclined way and bomb proofs, Fort Marion, Florida, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58259,hdl:1903.1/6228,"Watch tower at night, Fort Marion, St. Augustine, Florida, circa 1930-1944"
umd:15237,Complete,UMD_IMAGE,umd:58262,hdl:1903.1/6229,"Fort Marion, St. Augustine, Florida, circa 1898-1900"
umd:15237,Complete,UMD_IMAGE,umd:58265,hdl:1903.1/6230,"Fort Marion, St. Augustine, Florida, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58268,hdl:1903.1/6231,"Sea Wall, St. Augustine, Florida, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58271,hdl:1903.1/6232,"Fort Marion, St. Augustine, Florida, circa 1902-1907"
umd:15237,Complete,UMD_IMAGE,umd:58277,hdl:1903.1/6234,"West Front Street, Clearfield, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58296,hdl:1903.1/6241,"Patio at the Fountain of Youth Park, St. Augustine, Florida, circa 1930-1945"
umd:15237,Complete,UMD_IMAGE,umd:58329,hdl:1903.1/6252,"The spring and cross at the Fountain of Youth, St. Augustine, Florida, circa 1930-1945"
umd:15237,Complete,UMD_IMAGE,umd:58356,hdl:1903.1/6258,"Treasury Street, St. Augustine, Florida, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58470,hdl:1903.1/6267,"Charlotte Street, St. Augustine, Florida, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:277790,hdl:1903.1/22253,"Parlor in Daggett House, Daggett Park, Pawtucket, Rhode Island, circa 1906"
umd:15237,Complete,UMD_IMAGE,umd:58504,hdl:1903.1/6271,"Park Hotel, Conneaut Lake, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58528,hdl:1903.1/6273,"St. George Street, St. Augustine, Florida, circa 1903-1914"
umd:15237,Complete,UMD_IMAGE,umd:58543,hdl:1903.1/6274,"Old Curiosity Shop, St. Augustine, Florida, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58544,hdl:1903.1/6275,"Park View, Corry, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58580,hdl:1903.1/6278,"St. George Street, St. Augustine, Florida, circa 1903-1907"
umd:15237,Complete,UMD_IMAGE,umd:58587,hdl:1903.1/6280,"Heinemann Chemical Company, Crosby, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58593,hdl:1903.1/6282,"Gateway to the old city in St. Augustine, Florida, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58596,hdl:1903.1/6283,"The oldest house in America, St. Augustine, Florida, circa 1902-1905"
umd:15237,Complete,UMD_IMAGE,umd:58597,hdl:1903.1/6284,"West State Street, looking east, Curwensville, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:58600,hdl:1903.1/6285,"Friends School, Darby, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58609,hdl:1903.1/6288,"Crawford House burros on Mt. Willard in the White Mountains, New Hampshire, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58615,hdl:1903.1/6290,"Touring automobile on the 101 Mile Ride on the Rim O' the World, near San Bernardino, California, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58618,hdl:1903.1/6291,"Old fishing path along the Delaware River, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:58623,hdl:1903.1/6292,"Automobile overlooking The Lake, near Pinecrest, California, circa 1907-1915"
