F2 PID,F2 TYPE,F2 STATUS,F2 COLLECTIONS,Object Type,Identifier,Rights Statement,Title,Handle/Link,Format,Archival Collection,Date,dcterms:temporal,Description,Bibliographic Citation,Alternate Title,Creator,Creator URI,Contributor,Contributor URI,Publisher,Publisher URI,Location,Extent,Subject,Language,Rights Holder,Collection Information,Accession Number,FILES
umd:720531,UMD_IMAGE,Pending,umd:495652,http://purl.org/dc/dcmitype/Text,umd:720531|hdl:1903.1/40474,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Hendrik Van Loon to Helen Sioussat, correspondence, 1941-1942",https://hdl.handle.net/1903.1/40474,http://vocab.lib.umd.edu/form#personal_correspondence,,1941/1942,1941-1950,"Correspondence from Hendrik Van Loon to Helen Sioussat, 1941-1942. In his letters to Helen Sioussat, author and illustrator Hendrik Van Loon decorated the envelopes with original illustrations.",National Public Broadcasting Archives,,,,,,,,North America,Letters; color,"Broadcasting, Communications|Sioussat, Helen Johnson, 1902-1995|Van Loon, Hendrik Willem, 1882-1944",,,,,umd_720531/umd_720554/image.jpg|umd_720531/umd_720554/bcast-073832-0001.jpg|umd_720531/umd_720555/image.jpg|umd_720531/umd_720555/bcast-073832-0002.jpg|umd_720531/umd_720556/image.jpg|umd_720531/umd_720556/bcast-073832-0003.jpg|umd_720531/umd_720558/image.jpg|umd_720531/umd_720558/bcast-073832-0004.jpg|umd_720531/umd_720559/image.jpg|umd_720531/umd_720559/bcast-073832-0005.jpg|umd_720531/umd_720561/image.jpg|umd_720531/umd_720561/bcast-073832-0006.jpg|umd_720531/umd_720562/image.jpg|umd_720531/umd_720562/bcast-073832-0007.jpg|umd_720531/umd_720563/image.jpg|umd_720531/umd_720563/bcast-073832-0008.jpg|umd_720531/umd_720565/image.jpg|umd_720531/umd_720565/bcast-073832-0009.jpg|umd_720531/umd_720566/image.jpg|umd_720531/umd_720566/bcast-073832-0010.jpg|umd_720531/umd_720567/image.jpg|umd_720531/umd_720567/bcast-073832-0011.jpg|umd_720531/umd_720568/image.jpg|umd_720531/umd_720568/bcast-073832-0012.jpg|umd_720531/umd_720569/image.jpg|umd_720531/umd_720569/bcast-073832-0013.jpg|umd_720531/umd_720570/image.jpg|umd_720531/umd_720570/bcast-073832-0014.jpg|umd_720531/umd_720571/image.jpg|umd_720531/umd_720571/bcast-073832-0015.jpg|umd_720531/umd_720572/image.jpg|umd_720531/umd_720572/bcast-073832-0016.jpg|umd_720531/umd_720573/image.jpg|umd_720531/umd_720573/bcast-073832-0017.jpg|umd_720531/umd_720574/image.jpg|umd_720531/umd_720574/bcast-073832-0018.jpg|umd_720531/umd_720575/image.jpg|umd_720531/umd_720575/bcast-073832-0019.jpg|umd_720531/umd_720576/image.jpg|umd_720531/umd_720576/bcast-073832-0020.jpg|umd_720531/umd_720577/image.jpg|umd_720531/umd_720577/bcast-073832-0021.jpg|umd_720531/umd_720578/image.jpg|umd_720531/umd_720578/bcast-073832-0022.jpg|umd_720531/umd_720580/image.jpg|umd_720531/umd_720580/bcast-073832-0023.jpg|umd_720531/umd_720581/image.jpg|umd_720531/umd_720581/bcast-073832-0024.jpg|umd_720531/umd_720582/image.jpg|umd_720531/umd_720582/bcast-073832-0025.jpg|umd_720531/umd_720583/image.jpg|umd_720531/umd_720583/bcast-073832-0026.jpg|umd_720531/umd_720584/image.jpg|umd_720531/umd_720584/bcast-073832-0027.jpg|umd_720531/umd_720585/image.jpg|umd_720531/umd_720585/bcast-073832-0028.jpg|umd_720531/umd_720586/image.jpg|umd_720531/umd_720586/bcast-073832-0029.jpg|umd_720531/umd_720587/image.jpg|umd_720531/umd_720587/bcast-073832-0030.jpg|umd_720531/umd_720588/image.jpg|umd_720531/umd_720588/bcast-073832-0031.jpg|umd_720531/umd_720589/image.jpg|umd_720531/umd_720589/bcast-073832-0032.jpg|umd_720531/umd_720590/image.jpg|umd_720531/umd_720590/bcast-073832-0033.jpg|umd_720531/umd_720591/image.jpg|umd_720531/umd_720591/bcast-073832-0034.jpg|umd_720531/umd_720592/image.jpg|umd_720531/umd_720592/bcast-073832-0035.jpg|umd_720531/umd_720593/image.jpg|umd_720531/umd_720593/bcast-073832-0036.jpg|umd_720531/umd_720594/image.jpg|umd_720531/umd_720594/bcast-073832-0037.jpg|umd_720531/umd_720595/image.jpg|umd_720531/umd_720595/bcast-073832-0038.jpg|umd_720531/umd_720596/image.jpg|umd_720531/umd_720596/bcast-073832-0039.jpg|umd_720531/umd_720597/image.jpg|umd_720531/umd_720597/bcast-073832-0040.jpg|umd_720531/umd_720598/image.jpg|umd_720531/umd_720598/bcast-073832-0041.jpg|umd_720531/umd_720599/image.jpg|umd_720531/umd_720599/bcast-073832-0042.jpg|umd_720531/umd_720600/image.jpg|umd_720531/umd_720600/bcast-073832-0043.jpg|umd_720531/umd_720601/image.jpg|umd_720531/umd_720601/bcast-073832-0044.jpg|umd_720531/umd_720602/image.jpg|umd_720531/umd_720602/bcast-073832-0045.jpg|umd_720531/umd_720603/image.jpg|umd_720531/umd_720603/bcast-073832-0046.jpg|umd_720531/umd_720604/image.jpg|umd_720531/umd_720604/bcast-073832-0047.jpg|umd_720531/umd_720605/image.jpg|umd_720531/umd_720605/bcast-073832-0048.jpg|umd_720531/umd_720606/image.jpg|umd_720531/umd_720606/bcast-073832-0049.jpg|umd_720531/umd_720607/image.jpg|umd_720531/umd_720607/bcast-073832-0050.jpg|umd_720531/umd_720608/image.jpg|umd_720531/umd_720608/bcast-073832-0051.jpg|umd_720531/umd_720609/image.jpg|umd_720531/umd_720609/bcast-073832-0052.jpg|umd_720531/umd_720610/image.jpg|umd_720531/umd_720610/bcast-073832-0053.jpg|umd_720531/umd_720611/image.jpg|umd_720531/umd_720611/bcast-073832-0054.jpg|umd_720531/umd_720612/image.jpg|umd_720531/umd_720612/bcast-073832-0055.jpg|umd_720531/umd_720613/image.jpg|umd_720531/umd_720613/bcast-073832-0056.jpg|umd_720531/umd_720614/image.jpg|umd_720531/umd_720614/bcast-073832-0057.jpg|umd_720531/umd_720615/image.jpg|umd_720531/umd_720615/bcast-073832-0058.jpg|umd_720531/umd_720616/image.jpg|umd_720531/umd_720616/bcast-073832-0059.jpg|umd_720531/umd_720617/image.jpg|umd_720531/umd_720617/bcast-073832-0060.jpg
umd:721552,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Text,umd:721552|hdl:1903.1/40543,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Jeremiah Gray to Hannah Hughes Gray, correspondence, 1888",https://hdl.handle.net/1903.1/40543,http://vocab.lib.umd.edu/form#personal_correspondence,http://vocab.lib.umd.edu/collection#0076-MDHC,1888,1881-1890,"Correspondence from Jeremiah Gray to Hannah Hughes Gray, 1888.","Claude-Gray-Hughes-Tuck-Whittington Family papers, Accession 79-3, Series 1, Box 3, Folder 37",,,,,,,,North America|United States of America|Pennsylvania|Philadelphia|North America|United States of America|Pennsylvania|Philadelphia,45 pages; color,"Personal and Family Lives|Literature, Print Culture|Gray, Jeremiah|Hughes Gray, Hannah",eng,Public domain,,,umd_721552/umd_721553/image.jpg|umd_721552/umd_721553/histmss-073943-0001.jpg|umd_721552/umd_721554/image.jpg|umd_721552/umd_721554/histmss-073943-0002.jpg|umd_721552/umd_721555/image.jpg|umd_721552/umd_721555/histmss-073943-0003.jpg|umd_721552/umd_721556/image.jpg|umd_721552/umd_721556/histmss-073943-0004.jpg|umd_721552/umd_721557/image.jpg|umd_721552/umd_721557/histmss-073943-0005.jpg|umd_721552/umd_721558/image.jpg|umd_721552/umd_721558/histmss-073943-0006.jpg|umd_721552/umd_721559/image.jpg|umd_721552/umd_721559/histmss-073943-0007.jpg|umd_721552/umd_721560/image.jpg|umd_721552/umd_721560/histmss-073943-0008.jpg|umd_721552/umd_721561/image.jpg|umd_721552/umd_721561/histmss-073943-0009.jpg|umd_721552/umd_721562/image.jpg|umd_721552/umd_721562/histmss-073943-0010.jpg|umd_721552/umd_721563/image.jpg|umd_721552/umd_721563/histmss-073943-0011.jpg|umd_721552/umd_721564/image.jpg|umd_721552/umd_721564/histmss-073943-0012.jpg|umd_721552/umd_721565/image.jpg|umd_721552/umd_721565/histmss-073943-0013.jpg|umd_721552/umd_721566/image.jpg|umd_721552/umd_721566/histmss-073943-0014.jpg|umd_721552/umd_721567/image.jpg|umd_721552/umd_721567/histmss-073943-0015.jpg|umd_721552/umd_721568/image.jpg|umd_721552/umd_721568/histmss-073943-0016.jpg|umd_721552/umd_721569/image.jpg|umd_721552/umd_721569/histmss-073943-0017.jpg|umd_721552/umd_721570/image.jpg|umd_721552/umd_721570/histmss-073943-0018.jpg|umd_721552/umd_721571/image.jpg|umd_721552/umd_721571/histmss-073943-0019.jpg|umd_721552/umd_721572/image.jpg|umd_721552/umd_721572/histmss-073943-0020.jpg|umd_721552/umd_721573/image.jpg|umd_721552/umd_721573/histmss-073943-0021.jpg|umd_721552/umd_721574/image.jpg|umd_721552/umd_721574/histmss-073943-0022.jpg|umd_721552/umd_721575/image.jpg|umd_721552/umd_721575/histmss-073943-0023.jpg|umd_721552/umd_721576/image.jpg|umd_721552/umd_721576/histmss-073943-0024.jpg|umd_721552/umd_721577/image.jpg|umd_721552/umd_721577/histmss-073943-0025.jpg|umd_721552/umd_721578/image.jpg|umd_721552/umd_721578/histmss-073943-0026.jpg|umd_721552/umd_721579/image.jpg|umd_721552/umd_721579/histmss-073943-0027.jpg|umd_721552/umd_721580/image.jpg|umd_721552/umd_721580/histmss-073943-0028.jpg|umd_721552/umd_721581/image.jpg|umd_721552/umd_721581/histmss-073943-0029.jpg|umd_721552/umd_721582/image.jpg|umd_721552/umd_721582/histmss-073943-0030.jpg|umd_721552/umd_721583/image.jpg|umd_721552/umd_721583/histmss-073943-0031.jpg|umd_721552/umd_721584/image.jpg|umd_721552/umd_721584/histmss-073943-0032.jpg|umd_721552/umd_721585/image.jpg|umd_721552/umd_721585/histmss-073943-0033.jpg|umd_721552/umd_721586/image.jpg|umd_721552/umd_721586/histmss-073943-0034.jpg|umd_721552/umd_721587/image.jpg|umd_721552/umd_721587/histmss-073943-0035.jpg|umd_721552/umd_721588/image.jpg|umd_721552/umd_721588/histmss-073943-0036.jpg|umd_721552/umd_721589/image.jpg|umd_721552/umd_721589/histmss-073943-0037.jpg|umd_721552/umd_721590/image.jpg|umd_721552/umd_721590/histmss-073943-0038.jpg|umd_721552/umd_721591/image.jpg|umd_721552/umd_721591/histmss-073943-0039.jpg|umd_721552/umd_721592/image.jpg|umd_721552/umd_721592/histmss-073943-0040.jpg|umd_721552/umd_721593/image.jpg|umd_721552/umd_721593/histmss-073943-0041.jpg|umd_721552/umd_721594/image.jpg|umd_721552/umd_721594/histmss-073943-0042.jpg|umd_721552/umd_721595/image.jpg|umd_721552/umd_721595/histmss-073943-0043.jpg|umd_721552/umd_721596/image.jpg|umd_721552/umd_721596/histmss-073943-0044.jpg|umd_721552/umd_721597/image.jpg|umd_721552/umd_721597/histmss-073943-0045.jpg
umd:723337,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:723337|hdl:1903.1/40815,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","Coach Lefty Driesell celebrates victory over South Carolina, January 9, 1971",https://hdl.handle.net/1903.1/40815,http://vocab.lib.umd.edu/form#photographs,,1971-01-09,,"Coach Lefty Driesell celebrates victory over South Carolina, January 9, 1971. Frame 3A-4",University Archives,,,,,,,,North America|United States of America|Maryland|College Park|North America|United States|Maryland|College Park,3.72 x 2.67 x 1 cm; 1 images; Frames; black and white,"Sports, Recreation|University of Maryland|Sports|People",,,,,umd_723337/umd_723339/image.jpg|umd_723337/umd_723339/univarch-075290-0001.jpg
umd:723446,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:723446|hdl:1903.1/40867,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Ashes, Grip, Separation, and Gauge concert flier, St. Stephen's Curch, Washington, D.C., April 16, 1993",https://hdl.handle.net/1903.1/40867,http://vocab.lib.umd.edu/form#drawings,http://vocab.lib.umd.edu/collection#0364-SCPA-DCPUNK,1993-04-16,1991-2000,"Flier promoting a concert featuring Ashes, Grip, Separation, Gauge and other hardcore bands performing at St. Stephen's Curch in Washington, D.C. on April 16, 1993.","D.C. punk collection, Series 7 - Digital files",,,,,,"Duvall, Pete",,North America|United States of America|District of Columbia|Washington,Flier; monochrome,"Performing Arts, Music|Concerts--Washington (D.C.)|Hardcore (Music)--United States|Hardcore (Music)--Washington (D.C.)|Straight-edge culture|Fliers (printed matter)",eng,unknown,,,umd_723446/umd_723448/image.jpg|umd_723446/umd_723448/scpa-075146-0040.jpg
umd:723589,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:723589|hdl:1903.1/40937,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Ashes, Grip, Separation, and Gauge concert flier, St. Stephen's Curch, Washington, D.C., April 16, 1993",https://hdl.handle.net/1903.1/40937,http://vocab.lib.umd.edu/form#drawings,http://vocab.lib.umd.edu/collection#0364-SCPA-DCPUNK,1993-04-16,1991-2000,"Flier promoting a concert featuring Ashes, Grip, Separation, Gauge and other hardcore bands performing at St. Stephen's Curch in Washington, D.C. on April 16, 1993.","D.C. punk collection, Series 7 - Digital files",,,,,,,,North America|United States of America|District of Columbia|Washington,Flier; monochrome,"Performing Arts, Music|Concerts--Washington (D.C.)|Hardcore (Music)--United States|Hardcore (Music)--Washington (D.C.)|Straight-edge culture|Fliers (printed matter)",eng,unknown,,,umd_723589/umd_723590/image.jpg|umd_723589/umd_723590/scpa-075145-0061.jpg
umd:723771,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:723771|hdl:1903.1/41017,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Cheslow High Time, 1988",https://hdl.handle.net/1903.1/41017,http://vocab.lib.umd.edu/form#drawings,http://vocab.lib.umd.edu/collection#0221-SCPA,1988,1981-1990,Flyer for High Time song lyrics in 1988.,"Sharon Cheslow Punk Flyers collection, 1979-1991, Folder 11",,,,,,"Cheslow, Sharon",,North America|United States of America,21.6 x 27.9 cm; 4 images; Poster,"Performing Arts, Music",,,,,umd_723771/umd_723772/image.jpg|umd_723771/umd_723772/scpa-075144-0038.jpg|umd_723771/umd_723774/image.jpg|umd_723771/umd_723774/scpa-075144-0039.jpg|umd_723771/umd_723777/image.jpg|umd_723771/umd_723777/scpa-075144-0040.jpg|umd_723771/umd_723778/image.jpg|umd_723771/umd_723778/scpa-075144-0041.jpg
umd:723790,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:723790|hdl:1903.1/41026,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Bloody Mannequin Orchestra and The Bag People flyers, 1984",https://hdl.handle.net/1903.1/41026,http://vocab.lib.umd.edu/form#drawings,http://vocab.lib.umd.edu/collection#0221-SCPA,1984-02-21,1981-1990,"Flyers advertising a show at the 9:30 club with Bloody Mannequin Orchestra and The Bag People, Washington, D.C., February 21, 1984.","Sharon Cheslow Punk Flyers collection, 1979-1991, Folder 7, Item 5,6,7,8",,,,,,,,North America|United States of America|District of Columbia|Washington,22.3 x 28.68 x 4 cm; 4 images; Flyer; monochrome,"Performing Arts, Music|Punk culture--Washington (D.C.)|Punk rock music--United States",eng,,,,umd_723790/umd_723792/image.jpg|umd_723790/umd_723792/scpa-075140-0005.jpg
umd:724044,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:724044|hdl:1903.1/41141|VD-011,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Japanese Order of the Sacred Treasure (certificate in Japanese), unknown",https://hdl.handle.net/1903.1/41141,http://vocab.lib.umd.edu/form#drawings,,,2001/2100,"Japanese Order of the Sacred Treasure (certificate in Japanese), unknown",Gordon W. Prange Collection,,,,,,,,Asia|Japan,16.5 x 23.5 x 1 in; 2 images; Certificate/Letter; color,"Government, Law, Politics",jpn|eng,"University of Maryland (College Park, Md.)",,,umd_724044/umd_724045/image.jpg|umd_724044/umd_724045/prange-075385-0001.jpg|umd_724044/umd_724046/image.jpg|umd_724044/umd_724046/prange-075385-0002.jpg
umd:724078,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:724078|hdl:1903.1/41157,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","University of Maryland Men's basketball team photo, 1947-1948",https://hdl.handle.net/1903.1/41157,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0089-UA,1947/1948,1941-1950,"University of Maryland men's basketball team photo, 1947-1948.","Athletic Media Relations, Accession 2003-91, Box 18, Folder 1947-1948 Basketball",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,10 x 8 in; 1 images; monochrome,"Sports, Recreation|University of Maryland|Sports|People|Basketball players|Coaches (Athletics)|Maryland Terrapins (Basketball team)|Portrait photographs|Group portraits",eng,Unknown,,,umd_724078/umd_724081/image.jpg|umd_724078/umd_724081/univarch-075387-0001.jpg
umd:724139,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:724139|hdl:1903.1/41186,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","Women's lacrosse player Cathy Nelson (#5) in a team huddle, 1998",https://hdl.handle.net/1903.1/41186,http://vocab.lib.umd.edu/form#photographs,,1998,1991-2000,"Cathy Nelson (#5) in a team huddle, Maryland Terrapin women's lacrosse, 1998.",University Archives,,,,,,,,North America|United States of America|Maryland|College Park,3.57 x 2.43 x 1 cm; 1 images; Slide; color,"Sports, Recreation|University of Maryland|Sports|People|Lacrosse|Nelson, Cathy",,,,,umd_724139/umd_724141/image.jpg|umd_724139/umd_724141/univarch-075391-0001.jpg
umd:724142,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:724142|hdl:1903.1/41187,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","Cathy Nelson (#5), Maryland Terrapin women's lacrosse, 1998",https://hdl.handle.net/1903.1/41187,http://vocab.lib.umd.edu/form#photographs,,1998,1991-2000,"Cathy Nelson (#5), Maryland Terrapin women's lacrosse, 1998",University Archives,,,,,,,,North America|United States of America|Maryland|College Park,3.57 x 2.43 x 2 cm; 2 images; Slide; color,"Sports, Recreation|University of Maryland|Sports|People|Lacrosse|Nelson, Cathy",,,,,umd_724142/umd_724143/image.jpg|umd_724142/umd_724143/univarch-075392-0001.jpg|umd_724142/umd_724144/image.jpg|umd_724142/umd_724144/univarch-075392-0002.jpg
umd:724249,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:724249|hdl:1903.1/41235,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Eden Kroeger (#7) and Elizabeth Efron, Maryland Terapin volleyball, 1997",https://hdl.handle.net/1903.1/41235,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0089-UA,1997,1991-2000,"Eden Kroeger (#7) and Elizabeth Efron, Maryland Terapin volleyball, seated in front of Ritchie Coliseum with the Atlantic Coast Conference (ACC) Championship trophy, 1997.","Athletic Media Relations, Accession 2003 091 UA",,,,,,,,North America|United States of America|Maryland|College Park,2.44 x 3.73 x 2 cm; 2 images; Slide; color,"Sports, Recreation|University of Maryland|People|Sports|Kroeger, Eden|Volleyball|Volleyball players",eng,,,,umd_724249/umd_724251/image.jpg|umd_724249/umd_724251/univarch-075433-0001.jpg|umd_724249/umd_724259/image.jpg|umd_724249/umd_724259/univarch-075433-0002.jpg
